queue_length,priority,num_doctors,arrival_rate,dept_load,time_of_day,free_doctors,wait_time
0,2,4,0.439,0,14,1,0.0
0,0,4,0.439,0,16,2,0.0
1,1,4,0.439,0,16,2,0.0
2,1,4,0.439,1,21,0,0.0
2,2,4,0.439,0,16,2,6.0
2,1,4,0.439,1,23,0,0.0
1,2,4,0.439,0,19,0,6.0
3,0,4,0.439,1,3,0,2.0
2,1,4,0.439,0,2,0,3.0
2,2,4,0.439,0,22,0,7.0
2,0,4,0.439,0,6,0,0.0
3,1,4,0.439,0,7,0,1.0
2,2,4,0.439,1,1,0,9.0
3,0,4,0.439,1,12,0,0.0
4,2,4,0.439,0,4,0,9.0
3,2,4,0.439,0,6,0,9.0
3,1,4,0.439,1,18,0,0.0
4,2,4,0.439,0,8,0,11.0
2,2,4,0.439,0,14,0,6.0
2,2,4,0.439,0,16,0,4.0
0,1,4,0.439,0,14,4,0.0
0,2,4,0.439,0,21,4,0.0
0,0,4,0.439,0,23,3,0.0
0,2,4,0.439,0,5,2,0.0
0,2,4,0.439,0,7,2,0.0
0,0,4,0.439,0,10,3,0.0
0,2,4,0.439,0,11,3,0.0
0,2,4,0.439,0,15,2,0.0
0,2,4,0.439,0,16,1,0.0
0,1,4,0.439,0,3,4,0.0
0,2,4,0.439,0,4,3,0.0
0,1,4,0.439,0,5,2,0.0
0,2,4,0.439,0,6,1,0.0
0,1,4,0.439,0,8,0,0.0
0,2,4,0.439,0,9,0,0.0
0,2,4,0.439,0,12,0,1.0
0,1,4,0.439,0,14,0,0.0
0,1,4,0.439,0,15,0,0.0
0,2,4,0.439,0,16,0,0.0
1,2,4,0.439,0,16,0,1.0
0,0,4,0.439,0,18,0,0.0
0,2,4,0.439,0,19,1,0.0
0,2,4,0.439,0,23,3,0.0
0,1,4,0.439,0,0,2,0.0
0,2,4,0.439,0,2,2,0.0
0,2,4,0.439,0,23,4,0.0
0,1,4,0.439,0,6,4,0.0
0,2,4,0.439,0,13,4,0.0
0,0,4,0.439,0,15,3,0.0
0,0,4,0.439,0,16,2,0.0
0,0,4,0.439,0,17,1,0.0
1,0,4,0.439,0,20,0,0.0
0,2,4,0.439,0,18,0,3.0
0,0,4,0.439,0,0,0,0.0
0,2,4,0.439,0,1,0,0.0
0,0,4,0.439,0,5,2,0.0
0,0,4,0.439,0,6,1,0.0
0,2,4,0.439,0,7,1,0.0
0,1,4,0.439,0,8,1,0.0
0,2,4,0.439,0,11,1,0.0
0,2,4,0.439,0,13,0,0.0
0,0,4,0.439,0,16,2,0.0
0,0,4,0.439,0,17,2,0.0
0,0,4,0.439,0,18,1,0.0
0,0,4,0.439,0,19,0,2.0
2,0,4,0.439,1,21,0,0.0
1,1,4,0.439,0,20,0,1.0
0,2,4,0.439,0,23,0,2.0
0,2,4,0.439,0,2,0,0.0
0,1,4,0.439,0,6,3,0.0
0,2,4,0.439,0,8,2,0.0
0,2,4,0.439,0,16,4,0.0
0,2,4,0.439,0,0,3,0.0
0,2,4,0.439,0,1,3,0.0
0,1,4,0.439,0,5,3,0.0
0,1,4,0.439,0,6,2,0.0
0,0,4,0.439,0,9,3,0.0
2,1,4,0.439,1,15,3,0.0
0,2,4,0.439,0,15,3,0.0
1,2,4,0.439,0,15,3,0.0
0,1,4,0.439,0,16,1,0.0
1,1,4,0.439,0,19,0,0.0
0,2,4,0.439,0,18,0,1.0
0,1,4,0.439,0,1,4,0.0
0,0,4,0.439,0,3,3,0.0
1,1,4,0.439,0,3,3,0.0
2,2,4,0.439,0,3,3,0.0
1,1,4,0.439,0,5,0,1.0
0,2,4,0.439,0,4,0,2.0
0,2,4,0.439,0,7,0,2.0
1,2,4,0.439,0,8,0,2.0
2,1,4,0.439,1,11,0,1.0
2,2,4,0.439,0,9,0,4.0
2,2,4,0.439,0,10,0,4.0
3,2,4,0.439,0,12,0,2.0
0,0,4,0.439,0,15,0,4.0
2,1,4,0.439,0,18,0,1.0
1,2,4,0.439,0,16,0,4.0
1,0,4,0.439,0,21,0,2.0
2,0,4,0.439,0,23,0,1.0
3,2,4,0.439,1,19,0,6.0
0,1,4,0.439,0,2,0,1.0
0,2,4,0.439,0,4,1,0.0
0,2,4,0.439,0,7,2,0.0
0,2,4,0.439,0,22,4,0.0
1,2,4,0.439,1,22,4,0.0
0,1,4,0.439,0,4,4,0.0
0,2,4,0.439,0,14,4,0.0
0,0,4,0.439,0,15,3,0.0
0,1,4,0.439,0,16,2,0.0
0,0,4,0.439,0,19,1,0.0
0,2,4,0.439,0,22,3,0.0
0,1,4,0.439,0,23,2,0.0
0,2,4,0.439,0,1,1,0.0
0,0,4,0.439,0,3,1,0.0
0,1,4,0.439,0,4,0,1.0
0,1,4,0.439,0,7,2,0.0
0,1,4,0.439,0,8,2,0.0
0,1,4,0.439,0,9,2,0.0
0,1,4,0.439,0,10,1,0.0
0,2,4,0.439,0,11,0,0.0
0,1,4,0.439,0,13,0,0.0
0,1,4,0.439,0,14,0,1.0
1,2,4,0.439,1,15,0,0.0
0,2,4,0.439,0,16,0,0.0
0,0,4,0.439,0,21,2,0.0
0,0,4,0.439,0,1,2,0.0
0,1,4,0.439,0,2,2,0.0
0,0,4,0.439,0,3,1,0.0
0,1,4,0.439,0,5,2,0.0
0,2,4,0.439,0,7,2,0.0
0,0,4,0.439,0,11,3,0.0
0,2,4,0.439,0,16,3,0.0
0,2,4,0.439,0,1,4,0.0
0,2,4,0.439,0,6,4,0.0
0,2,4,0.439,0,15,3,0.0
0,0,4,0.439,0,22,3,0.0
0,1,4,0.439,0,1,3,0.0
0,1,4,0.439,0,5,2,0.0
0,1,4,0.439,0,6,1,0.0
0,2,4,0.439,0,8,2,0.0
0,2,4,0.439,0,12,1,0.0
0,2,4,0.439,0,14,2,0.0
0,2,4,0.439,0,17,2,0.0
0,2,4,0.439,0,20,2,0.0
0,2,4,0.439,0,23,1,0.0
0,1,4,0.439,0,2,3,0.0
0,1,4,0.439,0,3,2,0.0
0,1,4,0.439,0,4,1,0.0
0,2,4,0.439,0,7,0,0.0
0,2,4,0.439,0,9,2,0.0
0,1,4,0.439,0,10,1,0.0
0,1,4,0.439,0,14,2,0.0
0,2,4,0.439,0,16,1,0.0
0,2,4,0.439,0,17,1,0.0
0,0,4,0.439,0,23,3,0.0
0,2,4,0.439,0,5,3,0.0
0,1,4,0.439,0,15,4,0.0
0,1,4,0.439,0,18,3,0.0
0,2,4,0.439,0,19,2,0.0
0,1,4,0.439,0,20,1,0.0
0,2,4,0.439,0,23,1,0.0
0,2,4,0.439,0,1,1,0.0
0,2,4,0.439,0,2,1,0.0
0,1,4,0.439,0,3,1,0.0
0,1,4,0.439,0,8,2,0.0
0,0,4,0.439,0,10,2,0.0
0,1,4,0.439,0,11,1,0.0
0,2,4,0.439,0,14,3,0.0
1,2,4,0.439,0,14,3,0.0
0,0,4,0.439,0,15,1,0.0
0,2,4,0.439,0,16,0,0.0
0,1,4,0.439,0,17,0,5.0
2,1,4,0.439,1,20,0,2.0
1,2,4,0.439,0,18,0,4.0
2,1,4,0.439,1,23,0,0.0
2,1,4,0.439,0,0,0,1.0
3,0,4,0.439,0,2,0,0.0
3,2,4,0.439,0,21,0,6.0
3,1,4,0.439,0,4,0,0.0
4,2,4,0.439,1,22,0,7.0
3,2,4,0.439,0,1,0,6.0
2,0,4,0.439,1,10,0,0.0
3,2,4,0.439,0,3,0,8.0
3,2,4,0.439,0,5,0,7.0
0,2,4,0.439,0,16,3,0.0
0,1,4,0.439,0,17,2,0.0
0,2,4,0.439,0,22,3,0.0
0,2,4,0.439,0,5,4,0.0
0,1,4,0.439,0,14,4,0.0
0,0,4,0.439,0,15,3,0.0
0,2,4,0.439,0,16,2,0.0
0,2,4,0.439,0,21,2,0.0
0,1,2,0.248,0,10,2,0.0
0,1,2,0.248,0,12,1,0.0
0,2,2,0.248,0,14,0,2.0
0,2,2,0.248,0,20,1,0.0
0,0,2,0.248,0,5,1,0.0
0,2,2,0.248,0,8,1,0.0
0,2,2,0.248,0,12,1,0.0
0,2,2,0.248,0,17,1,0.0
0,2,2,0.248,0,22,2,0.0
0,0,2,0.248,0,18,2,0.0
0,2,2,0.248,0,23,2,0.0
0,2,2,0.248,0,13,2,0.0
0,1,2,0.248,0,14,1,0.0
0,0,2,0.248,0,17,0,0.0
0,0,2,0.248,0,18,0,2.0
0,2,2,0.248,0,21,0,3.0
0,0,2,0.248,0,13,2,0.0
0,2,2,0.248,0,14,1,0.0
0,0,2,0.248,0,2,2,0.0
0,2,2,0.248,0,11,2,0.0
0,2,2,0.248,0,23,2,0.0
0,2,2,0.248,0,3,1,0.0
1,0,2,0.248,0,5,0,2.0
2,0,2,0.248,0,12,0,0.0
0,2,2,0.248,0,4,0,10.0
3,0,2,0.248,0,15,0,3.0
1,2,2,0.248,1,8,0,11.0
2,2,2,0.248,0,13,0,10.0
3,0,2,0.248,0,2,0,1.0
3,2,2,0.248,0,14,0,13.0
4,0,2,0.248,1,8,0,2.0
3,1,2,0.248,0,6,0,5.0
4,2,2,0.248,0,16,0,21.0
3,2,2,0.248,1,23,0,16.0
1,1,2,0.248,0,16,0,5.0
2,2,2,0.248,0,5,0,19.0
0,2,2,0.248,0,5,1,0.0
0,0,2,0.248,0,8,0,0.0
0,2,2,0.248,0,15,2,0.0
0,0,2,0.248,0,21,1,0.0
0,1,2,0.248,0,7,2,0.0
0,0,2,0.248,0,15,2,0.0
0,2,2,0.248,0,18,1,0.0
0,0,2,0.248,0,19,0,0.0
1,0,2,0.248,1,22,0,4.0
2,1,2,0.248,0,23,0,3.0
2,1,2,0.248,0,3,0,6.0
0,2,2,0.248,0,21,0,14.0
3,2,2,0.248,0,2,0,12.0
0,2,2,0.248,0,16,0,2.0
0,1,2,0.248,0,21,1,0.0
0,1,2,0.248,0,1,0,1.0
0,2,2,0.248,0,6,1,0.0
0,1,2,0.248,0,10,0,1.0
0,1,2,0.248,0,0,2,0.0
0,0,2,0.248,0,20,2,0.0
0,2,2,0.248,0,0,1,0.0
0,2,2,0.248,0,1,0,3.0
0,2,2,0.248,0,6,1,0.0
0,2,2,0.248,0,9,0,0.0
0,1,2,0.248,0,11,0,0.0
0,1,2,0.248,0,12,0,2.0
1,1,2,0.248,0,14,0,4.0
2,0,2,0.248,0,21,0,0.0
1,1,2,0.248,0,18,0,9.0
1,2,2,0.248,1,19,0,10.0
0,2,2,0.248,0,14,2,0.0
0,2,2,0.248,0,19,2,0.0
0,1,2,0.248,0,20,1,0.0
0,2,2,0.248,0,22,0,1.0
0,2,2,0.248,0,2,0,0.0
0,0,2,0.248,0,4,1,0.0
1,1,2,0.248,0,4,1,6.0
3,1,2,0.248,0,11,0,1.0
4,0,2,0.248,3,16,0,2.0
5,0,2,0.248,0,20,0,1.0
1,2,2,0.248,1,6,0,16.0
5,1,2,0.248,0,23,0,5.0
2,2,2,0.248,2,9,0,21.0
3,2,2,0.248,3,10,0,24.0
4,1,2,0.248,0,11,0,2.0
3,2,2,0.248,0,14,0,26.0
5,2,2,0.248,1,17,0,29.0
5,2,2,0.248,0,22,0,27.0
5,2,2,0.248,0,5,0,24.0
5,2,2,0.248,2,12,0,20.0
4,2,2,0.248,0,19,0,17.0
0,2,2,0.248,0,19,1,0.0
0,2,2,0.248,0,1,1,0.0
0,2,2,0.248,0,8,2,0.0
0,2,2,0.248,0,12,1,0.0
0,2,2,0.248,0,21,2,0.0
0,2,2,0.248,0,22,1,0.0
0,2,2,0.248,0,5,0,0.0
0,2,2,0.248,0,6,0,1.0
1,2,2,0.248,0,7,0,6.0
1,2,2,0.248,0,11,0,3.0
0,2,2,0.248,0,16,0,1.0
0,0,2,0.248,0,22,2,0.0
0,2,2,0.248,0,14,2,0.0
0,2,2,0.248,0,9,2,0.0
0,1,2,0.248,0,13,1,0.0
0,1,2,0.248,0,16,1,0.0
0,1,2,0.248,0,20,1,0.0
0,1,2,0.248,0,21,0,2.0
0,2,2,0.248,0,0,0,0.0
0,2,2,0.248,0,1,0,3.0
1,2,2,0.248,0,2,0,5.0
2,1,2,0.248,0,8,0,5.0
1,2,2,0.248,0,5,0,10.0
3,0,2,0.248,0,19,0,3.0
2,2,2,0.248,1,6,0,18.0
3,2,2,0.248,0,10,0,17.0
1,0,2,0.248,1,4,0,4.0
4,2,2,0.248,0,11,0,21.0
0,2,2,0.248,0,23,2,0.0
0,2,2,0.169,0,13,2,0.0
0,1,2,0.169,0,14,1,0.0
0,1,2,0.169,0,17,0,3.0
1,0,2,0.169,0,21,0,0.0
1,2,2,0.169,0,19,0,6.0
1,2,2,0.169,0,1,0,3.0
0,2,2,0.169,0,9,1,0.0
0,1,2,0.169,0,11,0,0.0
0,2,2,0.169,0,2,2,0.0
0,2,2,0.169,0,23,2,0.0
0,1,2,0.169,0,2,1,0.0
0,2,2,0.169,0,6,0,0.0
0,2,2,0.169,0,17,2,0.0
0,2,2,0.169,0,21,1,0.0
0,1,2,0.169,0,3,1,0.0
0,2,2,0.169,0,7,1,0.0
0,2,2,0.169,0,21,2,0.0
0,2,2,0.169,0,12,2,0.0
0,1,2,0.169,0,3,2,0.0
0,1,2,0.169,0,9,1,0.0
0,0,2,0.169,0,2,2,0.0
0,0,2,0.169,0,4,1,0.0
1,0,2,0.169,0,8,0,1.0
0,1,2,0.169,0,5,0,4.0
0,1,2,0.169,0,17,2,0.0
0,1,2,0.169,0,22,1,0.0
0,2,2,0.169,0,23,0,2.0
0,1,2,0.169,0,21,2,0.0
0,2,2,0.169,0,5,2,0.0
1,2,2,0.169,0,5,2,0.0
2,2,2,0.169,0,5,2,3.0
2,0,2,0.169,1,13,0,1.0
1,2,2,0.169,0,7,0,7.0
1,1,2,0.169,0,16,0,1.0
1,2,2,0.169,0,10,0,7.0
0,0,2,0.169,0,22,0,0.0
0,2,2,0.169,0,23,0,0.0
0,2,2,0.169,0,0,0,3.0
0,2,2,0.169,0,4,1,0.0
0,1,2,0.169,0,20,2,0.0
0,2,2,0.169,0,6,2,0.0
0,2,2,0.169,0,5,2,0.0
1,1,2,0.169,1,13,1,0.0
0,2,2,0.169,0,13,1,0.0
0,2,2,0.169,0,18,2,0.0
1,2,2,0.169,0,18,2,0.0
0,1,2,0.169,0,21,0,0.0
0,1,2,0.169,0,22,0,4.0
1,2,2,0.169,1,1,0,5.0
0,1,2,0.169,0,11,2,0.0
0,2,2,0.169,0,15,1,0.0
0,2,2,0.169,0,20,0,0.0
0,1,2,0.169,0,21,0,2.0
0,0,2,0.169,0,2,1,0.0
0,0,2,0.169,0,6,0,0.0
0,2,2,0.169,0,8,1,0.0
0,2,2,0.169,0,2,2,0.0
0,1,2,0.169,0,17,2,0.0
0,2,2,0.169,0,22,1,0.0
0,0,2,0.169,0,23,0,0.0
0,1,2,0.169,0,2,1,0.0
0,0,2,0.169,0,5,0,3.0
0,1,2,0.169,0,13,1,0.0
0,2,2,0.169,0,16,1,0.0
0,2,2,0.169,0,18,0,0.0
0,2,2,0.169,0,20,0,1.0
0,2,2,0.169,0,23,1,0.0
1,1,2,0.169,0,2,1,0.0
0,2,2,0.169,0,2,1,2.0
0,0,2,0.169,0,11,1,0.0
0,2,2,0.169,0,2,2,0.0
0,0,2,0.169,0,15,2,0.0
0,2,2,0.169,0,20,1,0.0
0,1,2,0.169,0,0,2,0.0
0,1,2,0.169,0,4,1,0.0
0,2,2,0.169,0,7,1,0.0
0,0,2,0.169,0,14,1,0.0
0,1,2,0.169,0,15,1,0.0
0,1,2,0.169,0,17,0,1.0
0,2,2,0.169,0,4,2,0.0
0,2,2,0.169,0,6,1,0.0
0,1,2,0.169,0,10,1,0.0
0,2,2,0.169,0,11,1,0.0
1,2,2,0.169,0,11,1,3.0
0,1,2,0.169,0,21,2,0.0
0,0,2,0.169,0,4,1,0.0
0,0,2,0.169,0,15,2,0.0
0,1,2,0.169,0,17,1,0.0
0,1,2,0.169,0,20,0,0.0
0,1,2,0.169,0,1,1,0.0
1,0,2,0.169,0,3,0,2.0
0,2,2,0.169,0,2,0,7.0
1,2,2,0.169,0,7,0,5.0
2,1,2,0.169,0,18,0,0.0
3,1,2,0.169,1,18,0,0.0
1,2,2,0.169,0,12,0,10.0
1,2,2,0.169,1,15,0,11.0
0,1,2,0.169,0,3,0,4.0
1,1,2,0.169,0,4,0,5.0
2,1,2,0.169,0,6,0,10.0
0,0,2,0.169,0,19,1,0.0
0,2,5,0.396,0,5,5,0.0
0,2,5,0.396,0,6,4,0.0
0,2,5,0.396,0,7,3,0.0
0,1,5,0.396,0,8,2,0.0
0,2,5,0.396,0,9,1,0.0
0,0,5,0.396,0,12,1,0.0
0,2,5,0.396,0,13,1,0.0
0,2,5,0.396,0,17,3,0.0
1,2,5,0.396,0,17,3,0.0
2,2,5,0.396,1,17,3,0.0
0,1,5,0.396,0,18,1,0.0
0,1,5,0.396,0,19,1,0.0
0,2,5,0.396,0,21,1,0.0
0,2,5,0.396,0,22,0,0.0
0,0,5,0.396,0,23,0,0.0
0,2,5,0.396,0,1,0,0.0
0,1,5,0.396,0,2,0,0.0
0,2,5,0.396,0,5,2,0.0
0,2,5,0.396,0,20,5,0.0
0,2,5,0.396,0,1,5,0.0
0,0,5,0.396,0,5,4,0.0
0,2,5,0.396,0,7,3,0.0
0,2,5,0.396,0,8,3,0.0
0,2,5,0.396,0,10,2,0.0
0,2,5,0.396,0,11,2,0.0
0,2,5,0.396,0,12,1,0.0
0,2,5,0.396,0,14,0,2.0
1,2,5,0.396,0,15,0,1.0
2,2,5,0.396,1,16,0,0.0
0,1,5,0.396,0,17,0,0.0
0,2,5,0.396,0,18,0,0.0
0,2,5,0.396,0,22,1,0.0
0,2,5,0.396,0,0,2,0.0
0,2,5,0.396,0,2,3,0.0
0,2,5,0.396,0,3,2,0.0
1,1,5,0.396,1,6,1,0.0
0,2,5,0.396,0,6,1,0.0
0,0,5,0.396,0,8,1,0.0
0,1,5,0.396,0,9,0,1.0
0,2,5,0.396,0,14,2,0.0
0,1,5,0.396,0,17,4,0.0
0,2,5,0.396,0,21,3,0.0
0,2,5,0.396,0,3,4,0.0
0,1,5,0.396,0,12,5,0.0
0,2,5,0.396,0,20,5,0.0
0,1,5,0.396,0,21,4,0.0
0,2,5,0.396,0,5,4,0.0
0,2,5,0.396,0,9,4,0.0
0,0,5,0.396,0,11,3,0.0
0,0,5,0.396,0,13,3,0.0
2,0,5,0.396,1,13,3,0.0
1,2,5,0.396,0,13,3,0.0
0,0,5,0.396,0,14,0,2.0
1,1,5,0.396,0,17,0,1.0
1,2,5,0.396,0,16,0,2.0
2,2,5,0.396,0,18,0,0.0
0,0,5,0.396,0,21,0,0.0
0,2,5,0.396,0,23,1,0.0
0,0,5,0.396,0,0,0,0.0
0,2,5,0.396,0,2,2,0.0
0,2,5,0.396,0,3,1,0.0
0,1,5,0.396,0,4,0,0.0
0,2,5,0.396,0,7,0,0.0
0,2,5,0.396,0,11,3,0.0
0,2,5,0.396,0,13,4,0.0
0,0,5,0.396,0,14,3,0.0
1,1,5,0.396,0,14,3,0.0
0,1,5,0.396,0,15,1,0.0
0,2,5,0.396,0,16,1,0.0
0,1,5,0.396,0,18,0,1.0
0,1,5,0.396,0,4,4,0.0
0,2,5,0.396,0,22,5,0.0
0,2,5,0.396,0,0,4,0.0
0,0,5,0.396,0,5,4,0.0
0,1,5,0.396,0,6,3,0.0
0,1,5,0.396,0,9,3,0.0
0,2,5,0.396,0,12,4,0.0
0,1,5,0.396,0,14,4,0.0
0,0,5,0.396,0,16,4,0.0
0,2,5,0.396,0,18,3,0.0
1,2,5,0.396,0,18,3,0.0
0,1,5,0.396,0,19,1,0.0
1,2,5,0.396,0,19,1,1.0
1,2,5,0.396,0,20,0,1.0
0,2,5,0.396,0,23,1,0.0
0,1,5,0.396,0,2,1,0.0
0,2,5,0.396,0,3,2,0.0
0,2,5,0.396,0,4,2,0.0
0,2,5,0.396,0,6,2,0.0
0,1,5,0.396,0,11,4,0.0
0,2,5,0.396,0,14,4,0.0
0,2,5,0.396,0,16,4,0.0
0,2,5,0.396,0,17,3,0.0
0,2,5,0.396,0,20,2,0.0
0,2,5,0.396,0,21,2,0.0
0,0,5,0.396,0,22,2,0.0
1,2,5,0.396,0,22,2,0.0
0,1,5,0.396,0,5,5,0.0
0,1,5,0.396,0,14,5,0.0
0,0,5,0.396,0,15,4,0.0
0,2,5,0.396,0,16,3,0.0
0,2,5,0.396,0,18,2,0.0
0,0,5,0.396,0,19,2,0.0
0,2,5,0.396,0,22,3,0.0
0,1,5,0.396,0,23,2,0.0
0,1,5,0.396,0,0,1,0.0
0,2,5,0.396,0,6,3,0.0
0,2,5,0.396,0,9,4,0.0
0,1,5,0.396,0,14,4,0.0
0,0,5,0.396,0,15,3,0.0
1,2,5,0.396,0,15,3,0.0
0,0,5,0.396,0,16,2,0.0
0,2,5,0.396,0,22,3,0.0
0,1,5,0.396,0,2,4,0.0
0,1,5,0.396,0,8,4,0.0
0,2,5,0.396,0,13,4,0.0
0,0,5,0.396,0,15,3,0.0
0,0,5,0.396,0,19,3,0.0
0,1,5,0.396,0,23,3,0.0
0,2,5,0.396,0,12,5,0.0
0,1,5,0.396,0,14,4,0.0
0,1,5,0.396,0,21,4,0.0
0,2,5,0.396,0,23,4,0.0
0,1,5,0.396,0,0,3,0.0
0,1,5,0.396,0,5,2,0.0
0,2,5,0.396,0,7,3,0.0
0,2,5,0.396,0,9,3,0.0
0,2,5,0.396,0,14,4,0.0
0,2,5,0.396,0,17,4,0.0
0,2,5,0.396,0,19,3,0.0
0,2,5,0.396,0,20,2,0.0
0,1,5,0.396,0,22,2,0.0
0,2,5,0.396,0,1,3,0.0
0,2,5,0.396,0,2,2,0.0
0,0,5,0.396,0,4,2,0.0
0,1,5,0.396,0,5,3,0.0
0,0,5,0.396,0,6,2,0.0
0,2,5,0.396,0,7,2,0.0
0,2,5,0.396,0,8,1,0.0
0,1,5,0.396,0,11,1,0.0
0,0,5,0.396,0,13,1,0.0
0,2,5,0.396,0,4,5,0.0
0,2,5,0.396,0,5,4,0.0
0,2,5,0.396,0,15,5,0.0
0,1,5,0.396,0,2,5,0.0
0,1,5,0.396,0,5,4,0.0
0,2,5,0.396,0,6,3,0.0
0,0,5,0.396,0,7,2,0.0
0,2,5,0.396,0,11,3,0.0
0,1,5,0.396,0,14,4,0.0
0,2,5,0.396,0,15,4,0.0
0,0,5,0.396,0,17,3,0.0
0,0,5,0.396,0,19,2,0.0
0,2,5,0.396,0,20,1,0.0
0,2,5,0.396,0,0,3,0.0
0,2,5,0.396,0,1,2,0.0
0,2,5,0.396,0,2,1,0.0
0,2,5,0.396,0,3,1,0.0
0,2,5,0.396,0,5,3,0.0
0,2,5,0.396,0,6,3,0.0
0,1,5,0.396,0,7,2,0.0
0,2,5,0.396,0,14,3,0.0
0,0,5,0.396,0,2,5,0.0
0,1,5,0.396,0,4,4,0.0
0,2,5,0.396,0,7,4,0.0
0,0,5,0.396,0,11,3,0.0
0,2,5,0.396,0,18,4,0.0
0,2,5,0.396,0,19,3,0.0
0,1,5,0.396,0,0,4,0.0
0,1,5,0.396,0,7,4,0.0
0,2,5,0.396,0,9,3,0.0
0,1,5,0.396,0,10,3,0.0
0,2,5,0.396,0,13,2,0.0
0,2,5,0.396,0,16,3,0.0
0,0,5,0.396,0,1,5,0.0
0,2,5,0.396,0,3,4,0.0
0,1,5,0.396,0,4,3,0.0
0,2,5,0.396,0,6,2,0.0
0,2,5,0.396,0,7,1,0.0
0,2,5,0.396,0,9,0,0.0
0,2,5,0.396,0,10,0,0.0
0,2,5,0.396,0,11,1,0.0
0,2,5,0.396,0,12,1,0.0
0,2,5,0.396,0,16,3,0.0
0,0,5,0.396,0,17,2,0.0
0,1,5,0.396,0,18,2,0.0
0,1,5,0.396,0,20,1,0.0
0,2,5,0.396,0,22,1,0.0
0,2,5,0.396,0,0,0,0.0
0,1,5,0.396,0,6,4,0.0
0,2,5,0.396,0,0,5,0.0
0,1,2,0.23,0,15,2,0.0
0,2,2,0.23,0,16,1,0.0
0,0,2,0.23,0,19,0,3.0
2,0,2,0.23,1,20,0,5.0
3,0,2,0.23,0,20,0,10.0
4,1,2,0.23,0,21,0,10.0
4,1,2,0.23,2,23,0,14.0
1,2,2,0.23,0,20,0,17.0
1,0,2,0.23,0,14,0,4.0
2,2,2,0.23,0,13,0,8.0
0,2,2,0.23,0,4,1,0.0
0,2,2,0.23,0,5,1,0.0
0,2,2,0.23,0,8,2,0.0
0,2,2,0.23,0,10,1,0.0
0,2,2,0.23,0,14,0,0.0
0,2,2,0.23,0,17,0,0.0
0,1,2,0.23,0,0,2,0.0
0,2,2,0.23,0,2,1,0.0
0,2,2,0.23,0,4,0,2.0
0,0,2,0.23,0,7,0,3.0
1,2,2,0.23,1,9,0,5.0
0,2,2,0.23,0,7,2,0.0
0,0,2,0.23,0,2,2,0.0
0,2,2,0.23,0,8,2,0.0
0,2,2,0.23,0,17,2,0.0
0,2,2,0.23,0,19,1,0.0
1,0,2,0.23,0,23,0,1.0
0,2,2,0.23,0,20,0,4.0
0,2,2,0.23,0,3,0,0.0
0,0,2,0.23,0,4,0,0.0
0,2,2,0.23,0,8,0,0.0
0,2,2,0.23,0,14,1,0.0
0,2,2,0.23,0,15,0,0.0
0,1,2,0.23,0,17,0,1.0
0,0,2,0.23,0,3,2,0.0
0,2,2,0.23,0,4,1,0.0
0,0,2,0.23,0,3,2,0.0
0,2,2,0.23,0,5,1,0.0
0,1,2,0.23,0,10,1,0.0
0,2,2,0.23,0,11,0,0.0
1,1,2,0.23,1,14,0,3.0
2,1,2,0.23,0,15,0,4.0
0,2,2,0.23,0,13,0,9.0
1,0,2,0.23,0,0,0,1.0
2,0,2,0.23,0,5,0,1.0
2,2,2,0.23,0,18,0,13.0
1,0,2,0.23,1,8,0,4.0
2,0,2,0.23,2,10,0,5.0
2,0,2,0.23,0,14,0,3.0
1,2,2,0.23,0,4,0,17.0
0,2,2,0.23,0,2,1,0.0
0,2,2,0.23,0,16,2,0.0
0,1,2,0.23,0,21,1,0.0
0,0,2,0.23,0,8,2,0.0
0,2,2,0.23,0,12,1,0.0
0,0,2,0.23,0,21,1,0.0
0,1,2,0.23,0,0,1,0.0
0,0,2,0.23,0,2,0,4.0
0,2,2,0.23,0,8,0,0.0
0,2,2,0.23,0,13,2,0.0
0,1,2,0.23,0,14,1,0.0
0,2,2,0.23,0,9,2,0.0
0,2,2,0.23,0,13,1,0.0
0,1,2,0.23,0,15,0,2.0
1,2,2,0.23,1,16,0,2.0
0,2,2,0.23,0,8,2,0.0
0,2,2,0.23,0,9,1,0.0
0,1,2,0.23,0,17,2,0.0
0,2,2,0.23,0,21,1,0.0
0,2,2,0.23,0,6,1,0.0
0,2,2,0.23,0,7,1,0.0
0,2,2,0.23,0,12,0,0.0
0,2,2,0.23,0,19,1,0.0
0,0,2,0.23,0,20,0,0.0
0,1,2,0.23,0,7,2,0.0
0,1,2,0.23,0,11,1,0.0
0,1,2,0.23,0,15,0,1.0
0,0,2,0.23,0,18,2,0.0
0,2,2,0.23,0,19,1,0.0
0,0,2,0.23,0,3,0,0.0
0,1,2,0.23,0,4,1,0.0
0,1,2,0.23,0,5,0,1.0
1,1,2,0.23,1,6,0,3.0
0,2,2,0.23,0,13,1,0.0
0,0,2,0.23,0,20,2,0.0
1,0,2,0.23,1,20,2,0.0
0,0,2,0.23,0,21,0,6.0
1,1,2,0.23,1,22,0,5.0
0,0,2,0.23,0,4,0,2.0
0,1,2,0.23,0,7,0,5.0
1,2,2,0.23,0,10,0,5.0
0,2,2,0.23,0,7,2,0.0
0,2,2,0.23,0,15,2,0.0
0,1,2,0.23,0,22,2,0.0
0,0,2,0.23,0,3,1,0.0
0,2,2,0.23,0,14,2,0.0
